"soil_name","horizon","ca_Mg_horizon","k_Mg_horizon","mg_Mg_horizon","p_Mg_horizon","n_Mg_ha","c_Mg_ha.x","c_Mg_ha.y","base_sat","ph.cacl","ph.h2o","bulk_density","bulk_density_sd","sand","silt","clay","frag"
"nixa","40_100",0.000426080128862465,7.77242586539834e-05,0.000185737326268728,2.1803236e-05,NA,25.4321061894369,33.1096886206897,34.0153846153846,4.11851851851852,4.95977011494253,1.96,0.212132034355964,22.3758620689655,47.9954022988506,29.6310344827586,1.64367816091954
"noark","0_10",0.000114671646679091,1.7153621667612e-05,1.31196930556681e-05,NA,NA,40.0994449873941,NA,42.625,4.6,5.21395348837209,1.3509262485482,0.246635757280942,17.9860465116279,71.5581395348837,10.4581395348837,0
"noark","10_20",4.00741953463205e-05,9.3666569602273e-06,6.17581777597405e-06,NA,NA,14.7370043225624,NA,27.8,4.5375,5.13181818181818,1.5096443452381,0.210069553241103,16.5272727272727,73.5045454545455,9.95909090909091,0
"noark","20_40",0.000105964434043932,2.09187381042857e-05,2.03108431508278e-05,NA,NA,11.6659023191749,NA,38.3191489361702,4.44210526315789,5.246,1.50104635443921,0.215883238671701,14.056,67.232,18.718,0.74
"noark","40_100",0.000413173150138504,7.3910915900277e-05,0.000221642502382271,NA,NA,17.1466105263158,NA,31.7714285714286,4.11573033707865,4.87894736842105,1.44,0.19649269329816,13.0622807017544,38.480701754386,48.4605263157895,0.771929824561403
"norfolk","0_10",7.56095752662722e-05,8.9907966923077e-06,1.02980401420118e-05,6.47198775384615e-06,1.51578942307692,12.7759394230769,43.5161489230769,67,4.93,5.37692307692308,1.735,0.0443471156521669,76.7230769230769,13.1,4.5,0.153846153846154
"norfolk","10_20",3.44264615384615e-05,1.17132e-05,6.25550769230769e-06,4.558e-07,0.5934,9.2192,12.642,63.625,5.01111111111111,5.56153846153846,1.72,0.0565685424949239,82.6230769230769,12.0153846153846,4.52307692307692,0
"norfolk","20_40",6.97594211871456e-05,2.01016064801512e-05,1.36072413096408e-05,5.5440328115942e-07,0.855196550724638,8.43711152402746,13.8011029565217,55.5833333333333,4.83125,5.22173913043478,1.774,0.0622896460095898,68.3,13.5086956521739,10.9565217391304,0.260869565217391
"norfolk","40_100",0.000275076848989298,3.98782234244946e-05,7.10236808561235e-05,1.77356810344827e-06,1.57488472906404,12.0704706896551,17.0339094827586,56.2727272727273,4.54871794871795,5.12068965517241,1.70833333333333,0.0649207661873529,63.2137931034483,11.4120689655172,25.4137931034483,0.413793103448276
"ocilla","0_10",3.02116233766234e-05,5.699680654102e-06,5.14334466265442e-06,NA,NA,15.6977630081301,NA,29,4.59,5.3,1.3509262485482,0.246635757280942,64.4272727272727,8.90909090909091,2.93636363636364,0
"ocilla","10_20",2.45568813492064e-05,4.31758282738097e-06,3.14006023809525e-06,NA,NA,12.1274762400794,NA,45,4.73333333333333,5.4,1.5096443452381,0.210069553241103,52.4,6.6,3.4,0
"ocilla","20_40",1.29089986481772e-05,4.48812859977324e-06,2.79194621925693e-06,NA,NA,8.51502659245516,NA,61,4.65454545454545,5.43333333333333,1.50104635443921,0.215883238671701,55.2416666666667,8.175,3.31666666666667,0
"ocilla","40_100",7.97594425966952e-05,3.33841606323288e-05,2.86408907506314e-05,NA,1.72207887424683,11.3065784672772,9.56710485692682,46,4.29714285714286,4.98421052631579,1.59451747615447,0.19649269329816,51.8027777777778,9.11842105263158,12.9078947368421,0
"olustee","0_10",9.65912267711963e-06,2.10744494773519e-06,2.67483397212544e-06,NA,NA,26.0053302845529,NA,NA,3.525,4.325,1.3509262485482,0.246635757280942,36.025,7.75,2.225,0
"olustee","10_20",6.23390487512269e-06,1.42845058830661e-06,1.67897884533269e-06,NA,NA,20.6356169603062,NA,NA,3.8925,4.6025,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"olustee","20_40",4.08284608407465e-06,1.17081615646258e-06,9.36652925170067e-07,NA,NA,26.7786669631955,NA,NA,4.26,4.88,1.50104635443921,0.215883238671701,46.86,5.4,3.1,0
"olustee","40_100",2.05257886021339e-05,3.39197354018315e-06,1.81601044920575e-05,NA,NA,35.0503932485592,NA,NA,4.46363636363636,4.94545454545455,1.59451747615447,0.19649269329816,52.8818181818182,5.21818181818182,9.81818181818182,0
"orangeburg","0_10",6.59391717948717e-05,1.292677625e-05,1.05596538461538e-05,2.33544344230769e-05,1.05948526923077,24.690955316742,29.4790336538461,57.75,4.87368421052632,5.5,1.76333333333333,0.185022521151706,69.8076923076923,13.1230769230769,7.66538461538462,0.192307692307692
"orangeburg","10_20",5.12923957894737e-05,9.711078e-06,7.01641263157895e-06,2.54042526315789e-07,0.553449789473684,13.9853003007519,12.92895,67.7142857142857,5.04,5.61578947368421,1.83,0.210069553241103,68.4473684210526,12.0947368421053,8.32631578947368,0.842105263157895
"orangeburg","20_40",6.94764689761904e-05,1.75925038404762e-05,1.28864511016897e-05,5.65357713197279e-06,0.909374099470899,10.3024027724868,21.2379140952381,49.4117647058824,4.976,5.46571428571429,1.73111111111111,0.0964940988408675,66.3588235294118,13.4114285714286,14.8342857142857,0.257142857142857
"orangeburg","40_100",0.000218834025991776,5.72360147764983e-05,6.89876277217905e-05,1.66388447678571e-06,1.99655103497596,14.5961768836806,16.4667187875,61.8285714285714,4.94285714285714,5.42375,1.683125,0.0878421880419653,56.6493670886076,10.6625,26.32125,0.575
"ouachita","0_10",0.000224585247193716,5.13412933209551e-06,1.26378568174659e-05,NA,2.40909145582943,NA,29.3566882322384,NA,4.8,5.5,1.3509262485482,0.246635757280942,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966
"ouachita","10_20",0.00026009676,5.94594e-06,1.463616e-05,NA,2.790018,NA,33.99858,NA,4.8,5.5,1.54,0.210069553241103,16.6,60.7,22.7,1
"ouachita","20_40",0.000179288,1.02492e-05,5.6064e-06,NA,1.7812,NA,10.804,NA,4.1,5,1.46,0.215883238671701,17.9,60,22.1,0
"ouachita","40_100",0.000228384,2.19024e-05,1.34784e-05,NA,1.872,NA,19.656,NA,3.8,4.7,1.56,0.19649269329816,20.9,58,21.1,0
"pacolet","0_10",1.27558334693878e-05,5.56618187755102e-06,2.92581355102041e-06,NA,0.674711238095238,17.2060038095238,NA,18.2857142857143,4.43333333333333,4.8,1.16,0.0888819441731559,60.1285714285714,19.9714285714286,19.9,10.2857142857143
"pacolet","10_20",1.20847966254687e-05,5.00365834646829e-06,4.87242925945463e-06,NA,0.707510355490324,17.6969156217985,NA,13.9428571428571,4.42916666666667,4.75,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"pacolet","20_40",1.06170024e-05,3.71094282e-06,9.6153984e-06,NA,0.795023175,19.09307625,NA,9.6,4.425,4.7,1.4325,0.177270979012358,50.52,20.96,28.52,12.6
"pacolet","40_100",9.05704452690165e-06,1.41787394248608e-05,4.50045818181817e-05,NA,2.41095974025974,22.8107638724911,NA,6.92857142857143,4.53636363636364,5.03571428571429,1.60272727272727,0.269224475450911,45.7,15.4642857142857,38.8357142857143,7.14285714285714
"pamlico","0_10",4.29160554426445e-05,2.84944177931301e-05,4.96035880085535e-05,2.76453117882066e-07,27.5926540514672,NA,603.326018692147,5.5,3.45,3.8,1.3509262485482,0.246635757280942,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966
"pamlico","10_20",4.92144056547621e-05,3.26762518526787e-05,5.68833989285716e-05,3.17025312500001e-07,31.6421454761906,NA,691.870003422621,5.5,3.45,3.8,1.5096443452381,0.210069553241103,9.15000000000001,34.9,26.45,0
"pamlico","20_40",7.95554567852781e-05,1.46352019557823e-05,0.000106093956331763,2.40167416710274e-07,15.0554949350253,NA,800.357916186987,6.5,3.6,4,1.50104635443921,0.215883238671701,68.45,28.95,2.6,0
"pamlico","40_100",3.57171914658601e-05,1.44271941242456e-05,4.78355242846341e-05,1.86558544710073e-06,2.66284418517796,662.681463089798,90.0902374027276,2.5,3.93,4.46666666666667,1.59451747615447,0.19649269329816,78.8066666666667,5.56666666666667,2.62666666666667,0
"pantego","0_10",1.07948360315854e-05,5.64754226530506e-06,3.79135704523976e-06,NA,NA,97.4168129679661,NA,NA,4.7,4.4,1.3509262485482,0.246635757280942,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966
"pantego","10_20",1.23790836309524e-05,6.47637424107145e-06,4.34777571428573e-06,NA,NA,111.713681547619,NA,NA,4.7,4.4,1.5096443452381,0.210069553241103,38.4,26.9,19.7,0
"pantego","20_40",1.05073244810745e-05,9.95193732993197e-06,5.58389243851386e-06,NA,NA,159.711332112332,NA,NA,3.95,4.4,1.50104635443921,0.215883238671701,26.65,31.65,16.45,0
"pantego","40_100",1.8177499228161e-05,1.0260719959054e-05,1.37766309939746e-05,NA,NA,99.9762457548853,NA,NA,3.925,4.525,1.59451747615447,0.19649269329816,47.925,28.225,18.95,0
"pelham","0_10",1.28464925619835e-05,1.81362247933884e-06,2.58092429752066e-06,5.2752e-07,1.21089818181818,27.0633745454545,64.1016727272727,7.25,4.19090909090909,4.57272727272727,1.6,0.246635757280942,67.0181818181818,8.90909090909091,4.19090909090909,0.0909090909090909
"pelham","10_20",6.0385773809524e-07,0,3.62314642857144e-07,3.77411086309525e-07,0.732177507440479,11.6242614583334,33.7405511160715,8.29166666666667,4.6,4.5,1.5096443452381,0.210069553241103,31.2,7,2.2,0
"pelham","20_40",3.96e-06,1.4157e-06,8.316e-07,5.61e-07,0.70125,14.96,15.18,9.33333333333333,4.41,4.78,1.65,0.215883238671701,60.9,9.24,3.54,0
"pelham","40_100",2.05482081165453e-05,1.23602695941727e-05,8.2332142351717e-06,1.18761677419355e-06,1.47225219941349,25.782080516129,16.3747161290323,15,4.19032258064516,4.71612903225806,1.8,0.0360555127546399,63.6935483870968,8.23870967741935,11.3387096774194,0.032258064516129
"plott","0_10",0.000219716,2.069613e-05,1.832208e-05,NA,5.18567,75.5972,77.9247,38,4.9,5.1,0.95,0.246635757280942,46.2,37.3,16.5,2
"plott","10_20",0.000189727539677647,2.05696884716152e-05,1.63502651953864e-05,NA,5.49404072425619,83.7291806376643,85.7802891747199,22.5,4.8,5.1,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"plott","20_40",4.06272e-05,1.033344e-05,4.663296e-06,NA,3.409152,58.46784,58.99776,7,4.7,5.1,0.96,0.215883238671701,46.9,40.7,12.4,8
"plott","40_100",7.35923200000002e-05,1.42665813333334e-05,2.06574933333334e-05,NA,5.03526400000001,64.7698488888891,64.5546666666668,6.66666666666667,4.8,5.16666666666667,1.18666666666667,0.128970280814354,56.9666666666667,29.3666666666667,13.6666666666667,9.33333333333333
"plummer","0_10",6.86270534262486e-06,2.73967843205575e-06,1.55626703832753e-06,NA,NA,26.6132470963995,NA,NA,3.94,4.52,1.3509262485482,0.246635757280942,40.34,7.56,4.52,0
"plummer","10_20",2.15375926587302e-05,9.81268824404765e-07,1.5096443452381e-06,NA,NA,13.0835843253969,NA,NA,4.5,5.03333333333333,1.5096443452381,0.210069553241103,52.3666666666667,5.96666666666667,2.4,0
"plummer","20_40",3.00209270887842e-06,1.46352019557823e-06,9.00627812663526e-07,NA,NA,22.9660092229199,NA,NA,4.475,4.775,1.50104635443921,0.215883238671701,66.675,7.35,3.225,0
"plummer","40_100",8.07888854584932e-06,3.52388362230138e-06,2.16854376757008e-06,NA,NA,19.2936614614691,NA,NA,4.70555555555556,5.00555555555556,1.59451747615447,0.19649269329816,52.2722222222222,4.71111111111111,2.12222222222222,0
"poarch","0_10",9.18629849012776e-06,3.33678783391406e-06,1.3509262485482e-06,1.62111149825784e-07,0.932139111498258,26.4781544715447,10.4021321138211,6.5,4.16666666666667,4.63333333333333,1.3509262485482,0.246635757280942,51.3,25.2,4.66666666666667,0
"poarch","10_20",6.69052070420531e-06,2.85690117661322e-06,1.08415736958655e-06,1.68483915543856e-07,0.505451746631569,15.5298217805642,6.9591182507245,11.25,4.21666666666667,4.66666666666667,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"poarch","20_40",6.98153337742504e-06,4.27868259845049e-06,1.43620115192744e-06,3.29129430650038e-07,0,4.78733717309145,5.38575431972789,16,4.26666666666667,4.7,1.50104635443921,0.215883238671701,55.8333333333333,25.6333333333333,7.86666666666667,0.333333333333333
"poarch","40_100",3.18194820797048e-05,1.32369045451572e-05,1.03095121938243e-05,3.18194820797048e-07,1.81371047854317,13.682377294273,10.5004290863026,11.6666666666667,4.13333333333333,4.72222222222222,1.59451747615447,0.19649269329816,70.2555555555556,20.4666666666667,14.6,0.222222222222222
"ponzer","0_10",0.00020976,1.3416e-05,3.1392e-05,NA,4.544,163.76,NA,2,3.8,4.2,0.8,0.246635757280942,59.5,13.6,46.6,0
"ponzer","10_20",0.000216147771071626,1.57129564713727e-05,3.30521489971252e-05,NA,7.02016314766068,254.825817770389,NA,2,3.6,3.93333333333333,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"ponzer","20_40",4.7328e-05,6.7392e-06,8.4672e-06,NA,5.6208,206.16,NA,2,3.4,3.66666666666667,0.72,0.215883238671701,69.1666666666667,42.6333333333333,24.8666666666667,0
"ponzer","40_100",5.51211428571429e-05,2.9942592244898e-05,1.99617281632653e-05,NA,18.3048128571429,548.160079591837,NA,4.5,3.88571428571429,4.21666666666667,1.15,0.240416305603426,33.3857142857143,49.9285714285714,13.7571428571429,0.142857142857143
"portia","0_10",8.8035360530391e-05,2.19525515389083e-05,1.59409297328688e-05,NA,NA,26.6325460428074,14.4098799845141,47.2380952380952,4.90952380952381,5.44583333333333,1.3509262485482,0.246635757280942,34.0458333333333,55.7708333333333,10.1833333333333,0
"portia","10_20",3.13541517857144e-05,1.17752258928572e-05,1.03120321428572e-05,NA,NA,8.80625868055558,21.436949702381,33.9166666666667,4.525,5.18461538461538,1.5096443452381,0.210069553241103,38.0384615384615,51.0538461538462,10.9,0
"portia","20_40",9.04501480674982e-05,5.77854425608953e-05,2.88200900052328e-05,NA,NA,11.2001151062003,20.4892827380952,34.5,4.46296296296296,5.14516129032258,1.50104635443921,0.215883238671701,28.7516129032258,53.6387096774194,17.6129032258065,0
"portia","40_100",0.000554622585790293,0.000194651506931299,0.000297523486254851,NA,NA,16.7424334996219,32.7673341349744,44.8666666666667,4.43650793650794,5.10985915492958,1.59451747615447,0.19649269329816,27.6267605633803,37.1450704225352,35.230985915493,0
"pottsburg","0_10",5.16729290069687e-06,1.25129543771777e-06,9.72666898954704e-07,NA,NA,15.4849921239837,NA,NA,3.875,4.4,1.3509262485482,0.246635757280942,47.425,4.175,1.7625,0
"pottsburg","10_20",1.35867991071429e-06,8.83141941964289e-07,2.71735982142858e-07,NA,NA,10.7184748511905,NA,NA,4.25,5.25,1.5096443452381,0.210069553241103,47.6,5,1.85,0
"pottsburg","20_40",1.27588940127333e-06,4.39056058673469e-07,6.75470859497645e-07,NA,NA,10.2446413690476,NA,NA,4.55,4.825,1.50104635443921,0.215883238671701,47.2,4.8375,1.6875,0
"pottsburg","40_100",3.6142396126168e-06,8.29149087600324e-07,1.27561398092358e-06,NA,NA,13.3939467996975,NA,NA,4.74444444444444,5.05,1.59451747615447,0.19649269329816,44.3944444444444,4.37777777777778,1.92777777777778,0
"providence","0_10",9.96551111111109e-05,9.62173333333331e-06,1.83941333333333e-05,NA,1.2922,30.131111111111,NA,60.3333333333333,5.75,5.83333333333333,1.21333333333333,0.204287379280594,14.5,75.5,10,0
"providence","10_20",5.575375e-05,6.70190625e-06,1.897155e-05,NA,0.595725,8.324875,NA,43,4.63333333333333,5.175,1.5275,0.0846069343099804,15.625,68.425,15.95,0
"providence","20_40",0.000154995555555556,1.42566666666667e-05,8.63546666666669e-05,NA,1.14366666666667,7.99000000000002,NA,55.3333333333333,4.525,5.1,1.56666666666667,0.0152752523165195,11.1666666666667,65.0333333333333,23.8,0
"providence","40_100",0.000271176428571429,5.21962071428571e-05,0.000348619371428571,NA,2.40345,9.73992857142857,NA,48.8571428571429,4.22,5.09285714285714,1.635,0.0988571053224161,19.2285714285714,57.4071428571429,23.3642857142857,0
"rains","0_10",2.8078274556213e-05,1.37083776923077e-05,5.44975668639053e-06,8.35712307692308e-07,2.27349692307692,27.6548884615385,32.6197384615385,13.4,4.21428571428571,4.53076923076923,1.35,0.06557438524302,58.4916666666667,25.2153846153846,10.2076923076923,0.153846153846154
"rains","10_20",3.86174e-05,2.97102e-06,6.82104e-06,5.34725e-07,1.42593333333333,14.2105,19.55775,68,4.6,4.76,1.465,0.0777817459305203,61.8,25.74,8.72,0
"rains","20_40",2.46658016888889e-05,4.98131937333333e-06,7.61331536e-06,3.45488733333333e-07,0.816609733333333,12.0023683333333,7.85201666666667,15.6666666666667,4.18888888888889,4.63333333333333,1.5725,0.0602079728939614,69.58,20.0333333333333,12.1066666666667,0.133333333333333
"rains","40_100",0.0002270461248,2.657232864e-05,4.49888947200001e-05,1.016928e-06,3.32196480000001,26.6855933793104,30.253608,30.5454545454545,4.25294117647059,4.68666666666667,1.69714285714286,0.0446147530585589,61.1533333333333,19.1766666666667,23.5466666666667,0.133333333333333
"reddies","0_10",5.10055e-05,1.0647e-05,7.7532e-06,1.3923e-06,3.360175,84.63,56.8446666666667,27,4.225,5.2,0.91,0.197989898732233,64.475,31.025,8.05,0
"reddies","10_20",5.88944888888889e-05,8.58806e-06,8.91189333333333e-06,1.39248333333333e-06,2.64248,30.6994,34.5206333333333,26,4.56666666666667,5.03333333333333,1.34,0.210069553241103,68.2,21.8,10,3.33333333333333
"reddies","20_40",9.94666666666664e-06,3.63674999999999e-06,1.4174e-06,3.15806666666666e-06,2.58613333333333,115.63,22.3799999999999,8,4.525,4.875,1.24333333333333,0.280059517483933,69.95,23.375,6.675,0
"reddies","40_100",7.41108138842975e-05,8.15363137190082e-06,1.53123899504132e-05,4.71843654545454e-06,2.91716064935065,25.5086345454545,21.4906941818182,26.4,5.18181818181818,5.41818181818182,1.23,0.13076696830622,80.3636363636364,13.2272727272727,6.40909090909091,46.2727272727273
"rexor","0_10",0.000101629431907121,1.07816715974006e-05,3.28584277254113e-05,NA,NA,8.68852656200779,NA,77,NA,6.5,1.3509262485482,0.246635757280942,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966
"rexor","10_20",0.000116544543452381,1.23639871875e-05,3.7680722857143e-05,NA,NA,9.96365267857146,NA,77,NA,6.5,1.5096443452381,0.210069553241103,26.7,62.3,10.9,0
"rexor","20_40",0.000224824887098374,2.17062203700189e-05,8.39248601350934e-05,NA,NA,15.8915311076049,NA,66.5,NA,6.3,1.50104635443921,0.215883238671701,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916
"rexor","40_100",0.000729970100583516,6.34299052014248e-05,0.000309400171073013,NA,NA,40.660195641939,NA,56,NA,6.1,1.59451747615447,0.19649269329816,27.35,54.45,20.2,0
"rosman","0_10",0.00010714,1.3728e-05,1.4454e-05,4.4e-07,2.926,20.79,38.72,39.5,4.65,5.35,1.1,0.212132034355964,43.3,41.35,15.35,0
"rosman","10_20",0.00024648624,2.2594572e-05,2.4174612e-05,2.6334e-07,1.869714,25.0173,35.880075,85,5.7,5.9,1.33,0.210069553241103,62.4,25.2,12.4,1
"rosman","20_40",0.000198648,2.32128e-05,2.06832e-05,0,4.3028,44.888,47.864,37.5,4.9,5.5,1.24,0.127279220613579,43.7,41.7,14.6,0
"rosman","40_100",0.000398524,2.48196e-05,4.9536e-05,8.127e-06,4.99782857142857,49.6465714285714,53.793,44,5.45555555555556,5.98888888888889,1.29,0.132233559604642,69.6222222222222,23.7555555555556,6.62222222222222,0
"ruston","0_10",5.79124326222222e-05,6.15555356e-06,7.04002352e-06,4.46702e-07,1.15078943809524,15.4062556444444,NA,57.5833333333333,4.85,5.4,1.49,0.0367423461417477,65.26,29.2666666666667,5.47333333333333,0.0666666666666667
"ruston","10_20",6.48451666666667e-05,5.879575e-06,1.35339e-05,3.435e-07,0.486625,7.46158333333334,NA,61.1428571428571,5.225,5.5,1.7175,0.17423642940939,57.8,31.1888888888889,11.0111111111111,0
"ruston","20_40",7.61757822666667e-05,1.132428544e-05,2.049804552e-05,1.020819e-06,0.685407042857143,7.92349985714286,NA,44.7272727272727,4.7,5.30666666666667,1.7025,0.0394757309410901,57.4733333333333,29.6933333333333,12.8333333333333,0.0666666666666667
"ruston","40_100",0.00026516750373811,5.0516242417205e-05,0.000142882515562626,2.45208659370726e-06,1.58947755984952,12.7454610859729,NA,45.6052631578947,4.49259259259259,5.09302325581395,1.75352941176471,0.0561183098986628,56.6116279069767,23.5860465116279,19.8023255813953,0.116279069767442
"rutlege","0_10",1.21583362369338e-06,2.89773680313589e-06,7.29500174216028e-07,NA,NA,26.2079692218351,NA,NA,3.85,4.65,1.3509262485482,0.246635757280942,76.75,7,3.25,0
"rutlege","10_20",3.0192886904762e-07,1.76628388392858e-06,7.24629285714288e-07,NA,NA,25.6639538690477,NA,NA,4.5,5,1.5096443452381,0.210069553241103,44,11.6,2.6,0
"rutlege","20_40",5.40376687598116e-06,1.56108820861678e-06,7.20502250130821e-07,NA,NA,38.3267169166812,NA,NA,4.13333333333333,4.43333333333333,1.50104635443921,0.215883238671701,58.3666666666667,5.83333333333333,2.96666666666667,0
"rutlege","40_100",0.000222913543166395,3.73117089420146e-06,2.15259859280853e-06,NA,NA,21.153931850316,NA,NA,5.1,5.42222222222222,1.59451747615447,0.19649269329816,50.0444444444444,4.46666666666667,4.2,0
"sacul","0_10",7.0374204e-05,1.3258908e-05,1.6658628e-05,NA,1.3457225,29.07468875,27.76438,43.7142857142857,4.3,5,1.435,0.0919238815542511,50.0142857142857,41.5428571428571,30.3,1.28571428571429
"sacul","10_20",4.96293333333333e-05,7.3112e-06,1.036e-05,NA,0.9398,14.4546666666667,17.094,39.6,4.25,5.23333333333333,1.48,0.210069553241103,36.82,41.44,36.78,0
"sacul","20_40",0.000172528914285715,3.05164525714286e-05,7.26545554285716e-05,NA,1.02619428571429,14.2705142857143,11.224,37.8571428571429,4.2,5.06,1.62666666666667,0.0513160143944688,37.5142857142857,42.0142857142857,31.9857142857143,1.42857142857143
"sacul","40_100",0.00014087812987013,0.000153495527376623,0.000564533885922078,NA,3.29302628571429,25.7200419047619,25.1819657142857,27.1666666666667,3.9,4.71818181818182,1.64,0.0728010988928051,30.3095238095238,36.5,35.4904761904762,1.57142857142857
"saffell","0_10",7.68444844974957e-05,1.21630855870264e-05,5.64222790995209e-06,1.01319468641115e-06,2.10237897430314,41.3721163617886,29.1610095682709,52.625,4.84,5.575,1.3509262485482,0.246635757280942,32.65,55.9875,11.3625,6.25
"saffell","10_20",3.0568035e-05,3.56221125e-06,6.0283575e-06,3.65355e-07,0.76115625,13.63992,8.3422725,29.75,4.43333333333333,4.975,1.38,0.210069553241103,18,65.775,16.225,11.75
"saffell","20_40",3.84476995918367e-05,8.98649142857143e-06,7.26819526530612e-06,2.99549714285714e-06,1.22124114285714,20.162,10.3114228571429,30.4285714285714,4.46,5.3,1.36,0.215883238671701,32.9285714285714,50.7714285714286,16.3,15.2857142857143
"saffell","40_100",4.5037187755102e-05,3.2158058877551e-05,5.38437159183673e-05,1.75795714285714e-06,1.87515428571429,15.3528257142857,11.7197142857143,23.2857142857143,4.31428571428571,4.90714285714286,1.21,0.19649269329816,47.7714285714286,31.6142857142857,20.6142857142857,19.2857142857143
"sapelo","0_10",2.25025715115315e-05,3.08590153061225e-06,4.60858840219015e-06,2.7018524970964e-07,0.864592799070848,26.4685049983408,12.4285214866434,15.5,3.44285714285714,4.12142857142857,1.3509262485482,0.246635757280942,53.2846153846154,7.10714285714286,1.12857142857143,0
"sapelo","10_20",1.4744e-05,3.1616e-06,3.648e-06,3.04e-07,0.9728,25.6576,13.984,70,3.5,4.51666666666667,1.52,0.210069553241103,79.46,6.76666666666667,1.01666666666667,0
"sapelo","20_40",5.19362038635967e-06,8.78112117346938e-07,1.56709239403454e-06,1.21584754709576e-06,1.41398566588174,17.1751303923729,23.4463440563405,6,3.81,4.66,1.50104635443921,0.215883238671701,55.26,6.45,1.435,0
"sapelo","40_100",2.05114e-05,8.87161935483871e-06,4.36632e-06,5.8926e-06,2.91732,79.57425,62.0172,30.5,4.20877192982456,4.77741935483871,1.61,0.0692820323027551,56.3903225806452,5.73548387096774,4.24354838709677,0
"saucier","0_10",4.4373225e-05,4.5896175e-06,7.434765e-06,NA,1.342965,29.21295,NA,32.5,4.45,4.9,1.42,0.127279220613579,40.75,29.55,12.525,2.5
"saucier","10_20",9.12978e-05,3.069495e-06,1.511136e-05,NA,1.369467,30.38013,NA,37,4.4,4.9,1.59,0.210069553241103,44.3,39.5,16.2,1
"saucier","20_40",2.198889e-05,1.6119675e-06,6.348672e-06,NA,0.743985,15.789015,NA,23,4.375,4.975,1.67,0.014142135623731,53.65,25.925,14.175,1
"saucier","40_100",8.8120782e-05,2.000824605e-05,5.45624568e-05,NA,1.96159275,20.4206835,NA,25,4.38,5.07,1.685,0.0404145188432738,45.32,27.27,27.61,0.5
"saunook","0_10",0.000259896,6.004908e-05,2.306304e-05,NA,4.07316,49.7952,NA,56,5.3,5.7,1.3,0.246635757280942,43.1,32.2,24.7,16
"saunook","10_20",0.000252910233333333,2.9884699e-05,4.2546092e-05,NA,3.29537666666667,43.9912933333333,NA,53.3333333333333,5.3,5.66666666666667,1.29,0.175214154679352,40.8666666666667,37.9,21.2333333333333,7.66666666666667
"saunook","20_40",0.000270482275555555,6.11140053333333e-05,4.6908576e-05,NA,2.912624,34.7470933333333,NA,42.3333333333333,5.26666666666667,5.76666666666667,1.43,0.229128784747792,43.4333333333333,34.8,21.7666666666667,10.6666666666667
"saunook","40_100",0.0003390277275,9.7692469875e-05,8.66787075e-05,NA,4.4002035,36.778809375,NA,36.75,5.325,5.875,1.26,0.208885933785244,44.8,33.8375,21.3625,29.875
"sharkey","0_10",0.000792839480888889,7.02162794666667e-05,0.0001783058816,7.424032e-06,6.029144,28.7431466666667,76.77648,89.1785714285714,5.76060606060606,6.04871794871795,1.54,0.346121365997536,5.41904761904762,31.7333333333333,62.847619047619,0.19047619047619
"sharkey","10_20",0.000973074520831169,8.15461624207792e-05,0.000236260674233766,9.60751096363636e-06,3.39918921136364,23.8270503116883,25.7105303030303,89.35,5.67777777777778,6.08636363636364,1.852,0.055703295619354,1.27272727272727,32.0136363636364,66.7136363636364,0.0454545454545455
"sharkey","20_40",0.00184213411428571,0.000127052584285714,0.000479255697142856,1.08109857142857e-05,5.58234844720496,42.6252539682539,43.289961038961,90.5555555555556,5.85,6.10769230769231,1.80785714285714,0.0867515082048962,3.63076923076923,31.5384615384615,64.8307692307692,0
"sharkey","40_100",0.00581481310145054,0.000384451137599999,0.00174363625997802,2.26510144230769e-05,12.4036954980769,78.5197414975961,85.4794921892307,93.9322033898305,6.33283582089552,6.4875,1.81230769230769,0.104280686315643,3.2125,30.6825,66.105,0.0125
"smithdale","0_10",7.5261875e-05,7.014661875e-06,8.602815e-06,1.56391625e-06,2.112435,14.950325,57.2281821428572,42.0833333333333,4.46,5.075,1.57,0.0264575131106459,74.7,19.7083333333333,5.59166666666667,2.5
"smithdale","10_20",1.4462392827381e-06,2.36893994512501e-06,1.11071176914286e-06,4.37487383028275e-07,1.154098947625,8.94257956493059,12.640131331131,7.2,4.34,4.82,1.5096443452381,0.210069553241103,74.72,19.94,5.34,4.2
"smithdale","20_40",5.40616514285714e-05,7.039188e-06,7.06497257142857e-06,3.91066e-07,1.2273456,7.82132,13.83772,33.2857142857143,4.55,5.4,1.5575,0.0903234926989282,68.1714285714286,20.7285714285714,11.1,3.42857142857143
