"soil_name","horizon","total_ca_horizon","total_k_horizon","total_mg_horizon","total_p_horizon","total_n_horizon","total.org.c","total_c_soil","base_sat","ph.cacl","ph.h2o","bulk_density","bulk_density_sd","sand","silt","clay","frag"
"rains","20_40",0.0024247,0.0014879,2e-07,NA,8e-07,0.6001,0,15.6666666666667,4.18888888888889,4.63333333333333,1.5725,0.0602079728939614,69.58,20.0333333333333,12.1066666666667,0.133333333333333
"rains","40_100",0.0223656,0.0033701,5e-07,NA,3.3e-06,0.4448,0,30.5454545454545,4.25294117647059,4.68666666666667,1.69714285714286,0.0446147530585589,61.1533333333333,19.1766666666667,23.5466666666667,0.133333333333333
"reddies","0_10",0.1571524,0.0063118,1.7e-06,2.3933,3.4e-06,NA,37.0023,27,4.225,5.2,0.91,0.197989898732233,64.475,31.025,8.05,0
"reddies","10_20",0.0634368,0.0037634,6e-07,1.3924833,2.6e-06,3.0699,23.5769033333333,26,4.56666666666667,5.03333333333333,1.34,0.210069553241103,68.2,21.8,10,3.33333333333333
"reddies","20_40",0.0442502,0.0057405,4e-07,7.6092,2.6e-06,NA,26.6732,8,4.525,4.875,1.24333333333333,0.280059517483933,69.95,23.375,6.675,0
"reddies","40_100",0.0183619,0.0032402,3e-07,5.1942453,2.9e-06,0.4251,10.1067984545455,26.4,5.18181818181818,5.41818181818182,1.23,0.13076696830622,80.3636363636364,13.2272727272727,6.40909090909091,46.2727272727273
"rexor","0_10",0.0101629,0.0010782,3e-07,NA,NA,NA,NA,77,NA,6.5,1.3509262485482,0.246635757280942,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966
"rexor","10_20",0.0116545,0.0012364,4e-07,NA,NA,NA,NA,77,NA,6.5,1.5096443452381,0.210069553241103,26.7,62.3,10.9,0
"rexor","20_40",0.0224825,0.0021706,8e-07,NA,NA,NA,NA,66.5,NA,6.3,1.50104635443921,0.215883238671701,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916
"rexor","40_100",0.072997,0.006343,3.1e-06,NA,NA,NA,NA,56,NA,6.1,1.59451747615447,0.19649269329816,27.35,54.45,20.2,0
"rosman","0_10",0.010714,0.0013728,1e-07,0.44,2.9e-06,2.079,39.666,39.5,4.65,5.35,1.1,0.212132034355964,43.3,41.35,15.35,0
"rosman","10_20",0.0246486,0.0022595,2e-07,0.26334,1.9e-06,NA,28.176489,85,5.7,5.9,1.33,0.210069553241103,62.4,25.2,12.4,1
"rosman","20_40",0.0198648,0.0023213,2e-07,NA,4.3e-06,2.2444,35.074,37.5,4.9,5.5,1.24,0.127279220613579,43.7,41.7,14.6,0
"rosman","40_100",0.0398524,0.002482,5e-07,8.127,5e-06,0.8274,32.1398,44,5.45555555555556,5.98888888888889,1.29,0.132233559604642,69.6222222222222,23.7555555555556,6.62222222222222,0
"ruston","0_10",0.0057912,0.0006156,1e-07,0.446702,1.2e-06,NA,NA,57.5833333333333,4.85,5.4,1.49,0.0367423461417477,65.26,29.2666666666667,5.47333333333333,0.0666666666666667
"ruston","10_20",0.0064845,0.000588,1e-07,0.3435,5e-07,NA,NA,61.1428571428571,5.225,5.5,1.7175,0.17423642940939,57.8,31.1888888888889,11.0111111111111,0
"ruston","20_40",0.0076176,0.0011324,2e-07,1.020819,7e-07,NA,NA,44.7272727272727,4.7,5.30666666666667,1.7025,0.0394757309410901,57.4733333333333,29.6933333333333,12.8333333333333,0.0666666666666667
"ruston","40_100",0.0265168,0.0050516,1.4e-06,2.4520866,1.6e-06,NA,NA,45.6052631578947,4.49259259259259,5.09302325581395,1.75352941176471,0.0561183098986628,56.6116279069767,23.5860465116279,19.8023255813953,0.116279069767442
"rutlege","0_10",0.0001216,0.0002898,0,NA,NA,NA,NA,NA,3.85,4.65,1.3509262485482,0.246635757280942,76.75,7,3.25,0
"rutlege","10_20",3.02e-05,0.0001766,0,NA,NA,NA,NA,NA,4.5,5,1.5096443452381,0.210069553241103,44,11.6,2.6,0
"rutlege","20_40",0.0005404,0.0001561,0,NA,NA,NA,NA,NA,4.13333333333333,4.43333333333333,1.50104635443921,0.215883238671701,58.3666666666667,5.83333333333333,2.96666666666667,0
"rutlege","40_100",0.0198145,0.0003317,0,NA,NA,NA,NA,NA,5.1,5.42222222222222,1.59451747615447,0.19649269329816,50.0444444444444,4.46666666666667,4.2,0
"sacul","0_10",0.0032055,0.0006314,1e-07,NA,1.3e-06,2.9075,NA,43.7142857142857,4.3,5,1.435,0.0919238815542511,50.0142857142857,41.5428571428571,30.3,1.28571428571429
"sacul","10_20",0.0001954,0.0003232,1e-07,NA,9e-07,NA,NA,39.6,4.25,5.23333333333333,1.48,0.210069553241103,36.82,41.44,36.78,0
"sacul","20_40",0.0022448,0.0011077,3e-07,NA,1e-06,0.7135,NA,37.8571428571429,4.2,5.06,1.62666666666667,0.0513160143944688,37.5142857142857,42.0142857142857,31.9857142857143,1.42857142857143
"sacul","40_100",0.0038741,0.0062415,2.6e-06,NA,3.3e-06,0.4287,NA,27.1666666666667,3.9,4.71818181818182,1.64,0.0728010988928051,30.3095238095238,36.5,35.4904761904762,1.57142857142857
"saffell","0_10",0.2228205,0.0142384,3.1e-06,1.0131947,2.1e-06,3.1662,27.6800625,52.625,4.84,5.575,1.3509262485482,0.246635757280942,32.65,55.9875,11.3625,6.25
"saffell","10_20",0.0821257,0.0041599,1e-06,0.365355,8e-07,1.364,11.2975885,29.75,4.43333333333333,4.975,1.38,0.210069553241103,18,65.775,16.225,11.75
"saffell","20_40",0.0904574,0.0093371,4.5e-06,2.9954971,1.2e-06,1.0081,6.74105457142857,30.4285714285714,4.46,5.3,1.36,0.215883238671701,32.9285714285714,50.7714285714286,16.3,15.2857142857143
"saffell","40_100",0.0600049,0.0228543,1.51e-05,1.7579571,1.9e-06,0.2559,1.47715214285714,23.2857142857143,4.31428571428571,4.90714285714286,1.21,0.19649269329816,47.7714285714286,31.6142857142857,20.6142857142857,19.2857142857143
"sapelo","0_10",0.0022503,0.0003086,0,0.2701852,9e-07,NA,12.678,15.5,3.44285714285714,4.12142857142857,1.3509262485482,0.246635757280942,53.2846153846154,7.10714285714286,1.12857142857143,0
"sapelo","10_20",0.0208392,0.0027507,7e-07,0.304,1e-06,1.121,14.6013,70,3.5,4.51666666666667,1.52,0.210069553241103,79.46,6.76666666666667,1.01666666666667,0
"sapelo","20_40",0.0005194,8.78e-05,0,1.2158475,1.4e-06,NA,36.184,6,3.81,4.66,1.50104635443921,0.215883238671701,55.26,6.45,1.435,0
"sapelo","40_100",0.012826,0.0086731,4e-07,5.8926,2.9e-06,1.2274,196.1016,30.5,4.20877192982456,4.77741935483871,1.61,0.0692820323027551,56.3903225806452,5.73548387096774,4.24354838709677,0
"saucier","0_10",0.0044373,0.000459,1e-07,NA,1.3e-06,NA,NA,32.5,4.45,4.9,1.42,0.127279220613579,40.75,29.55,12.525,2.5
"saucier","10_20",0.0091298,0.0003069,2e-07,NA,1.4e-06,NA,NA,37,4.4,4.9,1.59,0.210069553241103,44.3,39.5,16.2,1
"saucier","20_40",0.0021989,0.0001612,1e-07,NA,7e-07,NA,NA,23,4.375,4.975,1.67,0.014142135623731,53.65,25.925,14.175,1
"saucier","40_100",0.0088121,0.0020008,5e-07,NA,2e-06,NA,NA,25,4.38,5.07,1.685,0.0404145188432738,45.32,27.27,27.61,0.5
"saunook","0_10",0.0259896,0.0060049,2e-07,NA,4.1e-06,NA,NA,56,5.3,5.7,1.3,0.246635757280942,43.1,32.2,24.7,16
"saunook","10_20",0.025291,0.0029885,4e-07,NA,3.3e-06,NA,NA,53.3333333333333,5.3,5.66666666666667,1.29,0.175214154679352,40.8666666666667,37.9,21.2333333333333,7.66666666666667
"saunook","20_40",0.0270482,0.0061114,5e-07,NA,2.9e-06,NA,NA,42.3333333333333,5.26666666666667,5.76666666666667,1.43,0.229128784747792,43.4333333333333,34.8,21.7666666666667,10.6666666666667
"saunook","40_100",0.0339028,0.0097692,9e-07,NA,4.4e-06,NA,NA,36.75,5.325,5.875,1.26,0.208885933785244,44.8,33.8375,21.3625,29.875
"sharkey","0_10",0.6892522,0.0253786,2.22e-05,7.424032,6e-06,2.6855,31.3181325714286,89.1785714285714,5.76060606060606,6.04871794871795,1.54,0.346121365997536,5.41904761904762,31.7333333333333,62.847619047619,0.19047619047619
"sharkey","10_20",0.3199811,0.0166788,1.13e-05,9.607511,3.4e-06,2.3827,27.6708166363636,89.35,5.67777777777778,6.08636363636364,1.852,0.055703295619354,1.27272727272727,32.0136363636364,66.7136363636364,0.0454545454545455
"sharkey","20_40",1.8724264,0.0519152,7.67e-05,10.8109857,5.6e-06,2.1313,45.9719,90.5555555555556,5.85,6.10769230769231,1.80785714285714,0.0867515082048962,3.63076923076923,31.5384615384615,64.8307692307692,0
"sharkey","40_100",6.5636524,0.1789049,0.0003163,22.6510144,1.24e-05,1.3087,85.30573545,93.9322033898305,6.33283582089552,6.4875,1.81230769230769,0.104280686315643,3.2125,30.6825,66.105,0.0125
"smithdale","0_10",0.2897761,0.0102217,4.6e-06,NA,2.1e-06,1.495,65.9988225,42.0833333333333,4.46,5.075,1.57,0.0264575131106459,74.7,19.7083333333333,5.59166666666667,2.5
"smithdale","10_20",0.0072312,0.0060742,9e-07,NA,1.2e-06,NA,18.3240492,7.2,4.34,4.82,1.5096443452381,0.210069553241103,74.72,19.94,5.34,4.2
"smithdale","20_40",0.0228623,0.0080203,8e-07,NA,1.2e-06,0.3911,6.69433142857143,33.2857142857143,4.55,5.4,1.5575,0.0903234926989282,68.1714285714286,20.7285714285714,11.1,3.42857142857143
"smithdale","40_100",0.0594734,0.0540618,3.22e-05,NA,4.4e-06,0.1626,0.59494752,23.4166666666667,4.24545454545455,5.052,1.7,0.05,62.636,16.14,21.224,1.04
"smithton","0_10",NA,NA,NA,NA,NA,NA,NA,10,NA,4.7,1.3509262485482,0.246635757280942,48.6,45.5,5.9,0
"smithton","10_20",NA,NA,NA,NA,NA,NA,NA,9.5,NA,4.75,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"smithton","20_40",NA,NA,NA,NA,NA,NA,NA,9,NA,4.8,1.50104635443921,0.215883238671701,51.7,41.6,6.7,0
"smithton","40_100",NA,NA,NA,NA,NA,NA,NA,11,NA,4.75,1.59451747615447,0.19649269329816,51.8,40.05,8.15,0
"susquehanna","0_10",0.0294046,0.0059857,2.4e-06,NA,1.1e-06,1.4232,19.359054,17.5,4.2,4.9,1.36,0.226274169979695,59.6333333333333,36.2666666666667,4.1,0.333333333333333
"susquehanna","10_20",0.0070446,0.0010303,4e-07,NA,6e-07,NA,13.1430545,29.5,4.3,4.8,1.475,0.162634559672906,29.7,44.95,25.35,0.5
"susquehanna","20_40",0.5694621,0.0339336,5.34e-05,NA,1.3e-06,0.8437,15.0916,38.5,4.15,4.725,1.77,0.0761577310586392,30.8,19.95,49.25,0
"susquehanna","40_100",3.741882,0.2320939,0.0004249,NA,3e-06,0.3089,11.6998,51.75,4.225,4.68571428571429,1.88333333333333,0.0553774924194538,32.9857142857143,18.0571428571429,48.9571428571429,0
"tate","0_10",0.0067546,0.0030173,3e-07,0.2779667,1.07e-05,NA,53.7452136666667,10.5,3.63333333333333,4.2,1.55,0.246635757280942,72.6666666666667,37,14.3,10.3333333333333
"tate","10_20",0.0002959,0.0006462,0,NA,1.5e-06,0.9824,22.873312,8,4.2,4.65,1.345,0.205060966544099,57.8,24.25,17.95,12
"tate","20_40",0.0005204,0.0003205,0,NA,1.8e-06,0.6163,14.705054,8,4.05,4.7,1.505,0.0919238815542513,51.95,24.5,23.55,9
"tate","40_100",0.0024611,0.0038994,4e-07,NA,2.2e-06,0.1154,3.122868,21,4.26,5.02,1.526,0.0998999499499374,58.04,21.62,20.34,16
"tippah","0_10",0.0049278,0.000654,1e-07,NA,9e-07,NA,NA,37,4.2,4.9,1.29,0.246635757280942,9.8,81.3,8.9,0
"tippah","10_20",0.0042267,0.0006285,2e-07,NA,7e-07,NA,NA,29.5,4.225,4.825,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"tippah","20_40",0.0058695,0.0010565,5e-07,NA,8e-07,NA,NA,22,4.25,4.75,1.505,0.0919238815542513,6.15,70.15,23.7,0
"tippah","40_100",0.1188487,0.0107281,7.8e-06,NA,2.2e-06,NA,NA,57.6666666666667,4.2,4.76666666666667,1.76333333333333,0.187171935218219,4.7,58.4333333333333,36.8666666666667,0
"toccoa","0_10",0.4789422,0.0339768,1.3e-05,0.313632,2.4e-06,NA,28.457649,55.5,5.05,5.5,1.32,0.246635757280942,38.65,37.15,24.2,1
"toccoa","10_20",0.1706723,0.0068703,2.6e-06,0.2024925,1.2e-06,NA,14.5142235,46.75,5.2,5.725,1.45,0.210069553241103,62.25,23.925,13.825,0.25
"toccoa","20_40",0.0818933,0.0077467,7e-06,0.2656,1.1e-06,NA,11.0938,40,4.6,5.3,1.66,0.215883238671701,65.5333333333333,23.9333333333333,10.5333333333333,0
"toccoa","40_100",0.4801793,0.0373249,3.76e-05,0.605268,1.7e-06,NA,3.7162664,49.6,5.22,5.63,1.7,0.0360555127546399,69.48,19.92,10.6,1.1
"toinette","0_10",0.4458057,0.0310713,7.4e-06,NA,2.4e-06,NA,33.5029,NA,4.7,5.3,1.3509262485482,0.246635757280942,80.1,15.4,4.5,0
"toinette","10_20",0.254191,0.0212436,4e-06,NA,1.7e-06,NA,12.6165129074438,NA,4.45,5.05,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"toinette","20_40",0.0510356,0.0180126,NA,NA,1.5e-06,NA,7.0021,NA,4.2,4.8,1.50104635443921,0.215883238671701,84.3,11.8,3.9,0
"toinette","40_100",0.6856425,0.1052382,2.49e-05,NA,4.2e-06,NA,1.237,NA,4.13333333333333,4.9,1.59451747615447,0.19649269329816,78.7666666666667,5.53333333333333,15.7,0
"townley","0_10",NA,NA,NA,NA,NA,NA,NA,58,NA,5.3,1.3509262485482,0.246635757280942,21,52.5,26.5,0
"townley","10_20",NA,NA,NA,NA,NA,NA,NA,47.5,NA,5.1,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"townley","20_40",NA,NA,NA,NA,NA,NA,NA,37,NA,4.9,1.50104635443921,0.215883238671701,9,39.9,51.1,0
"townley","40_100",NA,NA,NA,NA,NA,NA,NA,18,NA,4.66666666666667,1.59451747615447,0.19649269329816,6.83333333333333,44.4666666666667,48.7,0
"toxaway","0_10",0.011024,4.13e-05,1e-07,0.212,4.4e-06,NA,NA,24,4.5,5,1.06,0.246635757280942,7,58.8,34.2,0
"toxaway","10_20",0.0100578,5.71e-05,1e-07,0.3662694,5.1e-06,NA,NA,16.5,4.5,5.075,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"toxaway","20_40",0.0071262,8.35e-05,1e-07,0.642,6e-06,NA,NA,9,4.5,5.15,1.07,0.0282842712474619,7.25,59.3,33.45,0
"toxaway","40_100",0.0107343,0.0002894,3e-07,12.614,1.16e-05,NA,NA,6.33333333333333,4.3,5.06666666666667,1.23666666666667,0.0288675134594813,9.83333333333333,62.0333333333333,28.1333333333333,0
"trimont","0_10",0.121961,0.029792,4.6e-06,NA,2.8e-06,NA,NA,12,4.3,5,0.95,0.246635757280942,50.6,28,21.4,2
"trimont","10_20",0.0208716,0.0142619,1e-06,NA,3.2e-06,NA,NA,16.5,4.6,5.05,1.12,0.183847763108502,45.2,28.15,26.65,5.5
"trimont","20_40",0.0863249,0.0751883,1.93e-05,NA,2.6e-06,1.5308,NA,19,4.65,5.3,1.37,0.0282842712474618,45.75,20.8,33.45,4.5
"trimont","40_100",0.0734906,0.4007178,2.4e-05,NA,3.5e-06,0.3053,NA,17.8333333333333,4.71666666666667,5.7,1.42833333333333,0.170577450639487,63.4833333333333,15.5333333333333,20.9833333333333,5
"troup","0_10",0.0696046,0.0055178,1.5e-06,NA,1e-06,1.4086,33.8417,36.5384615384615,4.77647058823529,5.20714285714286,1.58,0.0989949493661166,76.3785714285714,7.36428571428571,3.5,0
"troup","10_20",0.0059166,0.00375,2e-07,NA,7e-07,0.7481,7.5276,7.4,4.46,5.1,1.71,0.210069553241103,87.6285714285714,8.52857142857143,3.84285714285714,0
"troup","20_40",0.0308096,0.007216,1.3e-06,NA,7e-07,0.3973,2.04587655,38.2857142857143,4.92307692307692,5.355,1.5,0.215883238671701,73.025,8.425,3.965,0.05
"troup","40_100",0.0404003,0.012725,1.5e-06,NA,2.4e-06,0.1847,0.106299056603774,18.0952380952381,4.69032258064516,5.19811320754717,1.87,0.459238500128201,74.2660377358491,7.7622641509434,5.13396226415094,0.188679245283019
"tuckasegee","0_10",0.0032121,0.0013862,0,NA,5.6e-06,NA,NA,7,4.4,4.7,1.3509262485482,0.246635757280942,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966
"tuckasegee","10_20",0.0022751,0.0009818,0,NA,4e-06,NA,NA,7,4.4,4.7,1.11,0.210069553241103,56.4,28.1,15.5,16
"tuckasegee","20_40",0.0009778,0.0004449,0,NA,3.4e-06,NA,NA,3,4.6,5,0.97,0.215883238671701,58.5,31.1,10.4,16
"tuckasegee","40_100",0.0066434,0.0014322,2e-07,NA,5e-06,NA,NA,8.66666666666667,4.46666666666667,5.26666666666667,1.17,0.09,57.5333333333333,22.2333333333333,20.2333333333333,28.6666666666667
"tusquitee","0_10",0.0206365,0.0026299,2e-07,NA,5e-06,NA,NA,5,4.4,5.55,0.57,0.246635757280942,35.45,36.95,37.5,1
"tusquitee","10_20",0.0006048,0.0006318,0,NA,2.3e-06,NA,NA,4,4.4,5.4,1.2,0.210069553241103,52.6,28.7,18.7,10
"tusquitee","20_40",0.0009831,0.0008714,0,NA,4.7e-06,NA,NA,4,4.5,5.4,1.14,0.215883238671701,57.7,24.2,18.1,2
"tusquitee","40_100",0.004549,0.0020944,2e-07,NA,1.33e-05,NA,NA,8,4.55,5.05,1.3,0.15556349186104,64.2,20.15,15.65,19
"udorthents","0_10",0.6768141,0.0418787,2e-05,NA,NA,NA,17.2208,37,NA,4.9,1.3509262485482,0.246635757280942,32.2,45.2,22.6,0
"udorthents","10_20",0.6365762,0.0454174,2.56e-05,NA,NA,NA,10.0463944384251,31.5,NA,5,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"udorthents","20_40",1.1047701,0.0930649,6.06e-05,NA,NA,NA,9.9638,26,NA,5.1,1.50104635443921,0.215883238671701,22.3,44.8,32.9,0
"udorthents","40_100",2.276971,0.4113855,0.0003215,NA,NA,NA,5.3719,27,NA,4.9,1.59451747615447,0.19649269329816,43.6,32.7,23.7,0
"unaka","0_10",0.0097996,0.0016596,1e-07,NA,NA,NA,NA,13,4.2,4.4,1.3509262485482,0.246635757280942,40.3,35.5,24.2,10
"unaka","10_20",0.0009239,0.0005299,0,NA,NA,NA,NA,2,4.4,4.8,1.5096443452381,0.210069553241103,40.2,39.3,20.5,10
"unaka","20_40",0.0011048,0.0005386,0,NA,NA,NA,NA,2,4.3,4.8,1.50104635443921,0.215883238671701,45.7,36,18.3,8
"unaka","40_100",0.001636,0.0003358,0,NA,NA,NA,NA,2,4.3,4.8,1.59451747615447,0.19649269329816,58.9,28.85,12.25,10
"urban land","0_10",0.0869087,0.0042294,4e-07,NA,NA,NA,NA,98.8,6.77,6.97,1.3509262485482,0.246635757280942,43.63,36.81,19.56,16.9
"urban land","10_20",0.1209715,0.0052224,6e-07,NA,NA,NA,NA,97.55,6.735,7.025,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"urban land","20_40",0.2272759,0.0087098,9e-07,NA,NA,NA,NA,96.3,6.7,7.08,1.50104635443921,0.215883238671701,39.07,39.12,21.81,13.7
"urban land","40_100",0.8116485,0.0311044,3.4e-06,NA,NA,NA,NA,96.3,6.7,7.08,1.59451747615447,0.19649269329816,47.1527031434407,24.7802985973975,23.2730709428291,3.29052854268621
"vance","0_10",0.0238574,0.0066385,5e-07,NA,2.3e-06,NA,0.0058,70,4.5,4.9,1.3509262485482,0.246635757280942,24,51.7,24.3,0
"vance","10_20",0.0242449,0.0037092,5e-07,NA,1.3e-06,NA,0,72,4.4,4.9,1.5096443452381,0.210069553241103,26,56.5,17.5,0
"vance","20_40",0.0432902,0.0035124,1e-06,NA,2e-06,NA,0,71,4.2,4.7,1.50104635443921,0.215883238671701,27.3,55.8,16.9,0
"vance","40_100",0.0623393,0.0050744,1.6e-06,NA,4.8e-06,NA,0,79,4.34,4.8,1.59451747615447,0.19649269329816,35.84,44.48,26.56,0
"wadley","0_10",0.1616374,0.0055891,1.1e-06,NA,1.4e-06,1.3837,31.1368511111111,36.8333333333333,4.6875,5.01111111111111,1.3509262485482,0.246635757280942,62.5111111111111,10.0888888888889,3.22222222222222,0.555555555555556
"wadley","10_20",0.0015096,0.0002355,0,NA,1e-06,NA,15.8005,30.0833333333333,4.5,5.2,1.5096443452381,0.210069553241103,46.3,6.5,1.9,0
"wadley","20_40",0.044072,0.0060097,1e-07,NA,7e-07,0.5431,11.892125375,23.3333333333333,4.65714285714286,5.175,1.50104635443921,0.215883238671701,76.625,10.5,3.5625,0.875
"wadley","40_100",0.0738061,0.0180295,1.4e-06,NA,2.9e-06,0.2115,4.011044,28.5555555555556,4.65882352941177,5.36111111111111,1.59451747615447,0.19649269329816,61.5944444444444,8.85,5.42222222222222,0.5
"wagram","0_10",0.2410471,0.0067914,2.6e-06,1.0699336,1.1e-06,2.8754,32.435964,70,4.53333333333333,5.03333333333333,1.3509262485482,0.246635757280942,68.1333333333333,9.76666666666667,4.1,1
"wagram","10_20",0.0011618,0.0002041,0,1.256,1e-06,0.9812,18.3056,38,4.3,4.73333333333333,1.57,0.169705627484771,61.4333333333333,10.3,3.1,0
"wagram","20_40",0.156336,0.0056988,1.7e-06,1.601475,5e-07,0.7527,15.66291675,50.3333333333333,4.675,5.2,1.63,0.215883238671701,67.925,10.225,5.075,1.75
"wagram","40_100",0.4140061,0.0171648,9.4e-06,1.9811275,1.6e-06,0.2807,6.90383075,62.1,4.49166666666667,5.16666666666667,1.6775,0.105633012516605,77.99,9.575,12.2,1.58333333333333
"wahee","0_10",0.3593464,0.0445806,1.22e-05,28.4234883,2.5e-06,NA,NA,52,6.3,5.63333333333333,1.3509262485482,0.246635757280942,61.8,27.4666666666667,10.6,0
"wahee","10_20",0.3584019,0.0291184,1.18e-05,19.5734358,2.1e-06,NA,NA,47.375,5.7,5.40416666666667,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"wahee","20_40",0.6685716,0.0202135,2.13e-05,17.0092569,2.8e-06,NA,NA,42.75,5.1,5.175,1.50104635443921,0.215883238671701,47.675,33.275,19,0.25
"wahee","40_100",1.4379014,0.0537331,8.64e-05,0.9052395,2.6e-06,NA,NA,28.9,4.08,4.72,1.59451747615447,0.19649269329816,28.73,20.03,51.17,0.4
"wehadkee","0_10",0.6221015,0.0249921,1.89e-05,1.3644355,1.7e-06,NA,19.3609,62.5,4.7,5.15,1.3509262485482,0.246635757280942,45.95,34.4,19.65,0
"wehadkee","10_20",0.5510202,0.04227,1.68e-05,0.8454008,3.5e-06,NA,19.0504,40,4.3,4.8,1.5096443452381,0.210069553241103,16.3,35.3,48.4,0
"wehadkee","20_40",1.9513603,0.0750523,4.68e-05,1.9213393,4.4e-06,NA,37.1891,63,4.55,5.15,1.50104635443921,0.215883238671701,22.75,41.4,35.85,0
"wehadkee","40_100",3.8172748,0.0669697,0.0001135,6.7926444,1.04e-05,NA,104.6173,54.3333333333333,4.4,4.96666666666667,1.59451747615447,0.19649269329816,38.8666666666667,32.1333333333333,29,0
"whiteside","0_10",0.0002633,0.0006161,0,NA,8e-07,NA,NA,3,4.2,4.7,1.3509262485482,0.246635757280942,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966
"whiteside","10_20",0.000293,0.0006857,0,NA,9e-07,NA,NA,3,4.2,4.7,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"whiteside","20_40",0.000484,0.0011326,0,NA,1.5e-06,NA,NA,3,4.2,4.7,1.21,0.215883238671701,47,26.9,26.1,0
"whiteside","40_100",0.001146,0.0022348,0,NA,2.9e-06,NA,NA,2,4.13333333333333,4.8,1.30666666666667,0.0550757054728611,54.5,24.0666666666667,21.4333333333333,0.333333333333333
"wickham","0_10",0.0022109,0.0009486,0,6.9795,2.1e-06,1.4852,10.0819,85,5.13333333333333,5.8375,1.41,0.246635757280942,56.8578947368421,36.7315789473684,20.335,0
"wickham","10_20",0.0036871,0.0008826,1e-07,6.0722676,5e-07,0.7694,7.86515306666667,74.8333333333333,5.2,5.52222222222222,1.5096443452381,0.210069553241103,65.4666666666667,36.62,23.2333333333333,0.0666666666666667
"wickham","20_40",0.0146137,0.0036269,3e-07,13.750205,7e-07,0.4242,10.9283438888889,89,5.45,5.91111111111111,1.71,0.215883238671701,53.3888888888889,26.2555555555556,20.3555555555556,0.111111111111111
"wickham","40_100",0.0572059,0.0065667,1.3e-06,40.7490576,1.5e-06,0.3495,13.1858473157895,77.85,5.695,5.81315789473684,1.69,0.19649269329816,52.3052631578947,24.1552631578947,23.5394736842105,0.157894736842105
"wilkes","0_10",NA,NA,NA,NA,NA,NA,NA,54,4.8,5.5,1.3509262485482,0.246635757280942,70.8,23.9,5.3,0
"wilkes","10_20",NA,NA,NA,NA,NA,NA,NA,51,4.7,5.9,1.5096443452381,0.210069553241103,72.4,23.4,4.2,0
"wilkes","20_40",NA,NA,NA,NA,NA,NA,NA,72,4.8,5.3,1.50104635443921,0.215883238671701,48.7,22.9,28.4,0
"wilkes","40_100",0.1383308,0.0031902,4.1e-06,NA,NA,NA,NA,100,5.6,6.4,1.59451747615447,0.19649269329816,81.2,9.9,8.9,5
"woden","0_10",0.002229,0.0011854,0,NA,NA,NA,NA,NA,NA,5.875,1.3509262485482,0.246635757280942,73.35,23.625,3.025,0
"woden","10_20",0.0021135,0.0008831,0,NA,NA,NA,NA,NA,NA,5.75,1.5096443452381,0.210069553241103,67.55,28.2,4.25,0
"woden","20_40",0.0055539,0.0026343,1e-07,NA,NA,NA,NA,NA,NA,5.65,1.50104635443921,0.215883238671701,65.1,28.75,6.15,0
"woden","40_100",0.0401818,0.0102607,1e-06,NA,NA,NA,NA,NA,NA,5.275,1.59451747615447,0.19649269329816,59.85,25.3125,14.8375,0
"wrightsville","0_10",0.0575641,0.0029624,2.6e-06,0.5202419,2.2e-06,2.5825,31.4439528888889,42.1428571428571,3.975,4.73333333333333,1.42666666666667,0.11060440015358,18.3555555555556,59.0555555555556,22.5888888888889,1.44444444444444
"wrightsville","10_20",0.0097008,0.0013007,6e-07,0.3668751,1.2e-06,NA,13.4331822857143,39.1666666666667,3.85,4.62857142857143,1.67,0.210069553241103,15.5428571428571,58,26.4571428571429,0.142857142857143
"wrightsville","20_40",0.0825783,0.0032474,5.9e-06,0.2232228,1.3e-06,0.6218,8.04568088888889,42.5714285714286,3.825,4.68888888888889,1.598,0.0807465169527454,17.7111111111111,56.0666666666667,26.2222222222222,0.222222222222222
"wrightsville","40_100",0.5950785,0.0254179,3.89e-05,0.3747545,4e-06,0.4291,1.7337,59.6818181818182,3.87272727272727,4.72222222222222,1.78454545454545,0.0951171526448975,11.9222222222222,45.3555555555556,42.7222222222222,0
