"soil_name","horizon","c_g_cm3","bulk_density","bulk_density_sd","n","sand","silt","clay","frag","c_g_m2","total_c_horizon"
"ruston","20_40",NA,1.7025,0.0394757309410901,4,57.4733333333333,29.6933333333333,12.8333333333333,0.0666666666666667,NA,NA
"ruston","40_100",NA,1.75352941176471,0.0561183098986628,17,56.6116279069767,23.5860465116279,19.8023255813953,0.116279069767442,NA,NA
"rutlege","0_10",NA,1.3509262485482,0.246635757280942,0,76.75,7,3.25,0,NA,NA
"rutlege","10_20",NA,1.5096443452381,0.210069553241103,0,44,11.6,2.6,0,NA,NA
"rutlege","20_40",NA,1.50104635443921,0.215883238671701,0,58.3666666666667,5.83333333333333,2.96666666666667,0,NA,NA
"rutlege","40_100",NA,1.59451747615447,0.19649269329816,0,50.0444444444444,4.46666666666667,4.2,0,NA,NA
"sacul","0_10",1.96,1.435,0.0919238815542511,2,50.0142857142857,41.5428571428571,30.3,1.28571428571429,2.776438,27.76438
"sacul","10_20",1.155,1.48,0.210069553241103,1,36.82,41.44,36.78,0,1.7094,17.094
"sacul","20_40",0.35,1.62666666666667,0.0513160143944688,3,37.5142857142857,42.0142857142857,31.9857142857143,1.42857142857143,0.561200000000001,11.224
"sacul","40_100",0.26,1.64,0.0728010988928051,5,30.3095238095238,36.5,35.4904761904762,1.57142857142857,0.419699428571429,25.18197
"saffell","0_10",2.3025,1.3509262485482,0.246635757280942,0,32.65,55.9875,11.3625,6.25,2.91610095682709,29.16101
"saffell","10_20",0.685,1.38,0.210069553241103,1,18,65.775,16.225,11.75,0.83422725,8.34227
"saffell","20_40",0.4475,1.36,0.215883238671701,1,32.9285714285714,50.7714285714286,16.3,15.2857142857143,0.515571142857143,10.31142
"saffell","40_100",0.2,1.21,0.19649269329816,1,47.7714285714286,31.6142857142857,20.6142857142857,19.2857142857143,0.195328571428571,11.71971
"sapelo","0_10",0.92,1.3509262485482,0.246635757280942,0,53.2846153846154,7.10714285714286,1.12857142857143,0,1.24285214866434,12.42852
"sapelo","10_20",0.92,1.52,0.210069553241103,1,79.46,6.76666666666667,1.01666666666667,0,1.3984,13.984
"sapelo","20_40",0.781,1.50104635443921,0.215883238671701,0,55.26,6.45,1.435,0,1.17231720281702,23.44634
"sapelo","40_100",0.642,1.61,0.0692820323027551,6,56.3903225806452,5.73548387096774,4.24354838709677,0,1.03362,62.0172
"saucier","0_10",NA,1.42,0.127279220613579,2,40.75,29.55,12.525,2.5,NA,NA
"saucier","10_20",NA,1.59,0.210069553241103,1,44.3,39.5,16.2,1,NA,NA
"saucier","20_40",NA,1.67,0.014142135623731,2,53.65,25.925,14.175,1,NA,NA
"saucier","40_100",NA,1.685,0.0404145188432738,4,45.32,27.27,27.61,0.5,NA,NA
"saunook","0_10",NA,1.3,0.246635757280942,1,43.1,32.2,24.7,16,NA,NA
"saunook","10_20",NA,1.29,0.175214154679352,3,40.8666666666667,37.9,21.2333333333333,7.66666666666667,NA,NA
"saunook","20_40",NA,1.43,0.229128784747792,3,43.4333333333333,34.8,21.7666666666667,10.6666666666667,NA,NA
"saunook","40_100",NA,1.26,0.208885933785244,7,44.8,33.8375,21.3625,29.875,NA,NA
"sharkey","0_10",4.995,1.54,0.346121365997536,7,5.41904761904762,31.7333333333333,62.847619047619,0.19047619047619,7.677648,76.77648
"sharkey","10_20",1.38888888888889,1.852,0.055703295619354,15,1.27272727272727,32.0136363636364,66.7136363636364,0.0454545454545455,2.57105303030303,25.71053
"sharkey","20_40",1.19727272727273,1.80785714285714,0.0867515082048962,14,3.63076923076923,31.5384615384615,64.8307692307692,0,2.16449805194805,43.28996
"sharkey","40_100",0.7862,1.81230769230769,0.104280686315643,26,3.2125,30.6825,66.105,0.0125,1.42465820315384,85.47949
"smithdale","0_10",3.73857142857143,1.57,0.0264575131106459,3,74.7,19.7083333333333,5.59166666666667,2.5,5.72281821428571,57.22818
"smithdale","10_20",0.874,1.5096443452381,0.210069553241103,0,74.72,19.94,5.34,4.2,1.2640131331131,12.64013
"smithdale","20_40",0.46,1.5575,0.0903234926989282,4,68.1714285714286,20.7285714285714,11.1,3.42857142857143,0.691886,13.83772
"smithdale","40_100",0.255,1.7,0.05,5,62.636,16.14,21.224,1.04,0.4289916,25.7395
"smithton","0_10",NA,1.3509262485482,0.246635757280942,0,48.6,45.5,5.9,0,NA,NA
"smithton","10_20",NA,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,NA,NA
"smithton","20_40",NA,1.50104635443921,0.215883238671701,0,51.7,41.6,6.7,0,NA,NA
"smithton","40_100",NA,1.59451747615447,0.19649269329816,0,51.8,40.05,8.15,0,NA,NA
"susquehanna","0_10",1.45,1.36,0.226274169979695,2,59.6333333333333,36.2666666666667,4.1,0.333333333333333,1.96542666666667,19.65427
"susquehanna","10_20",0.945,1.475,0.162634559672906,2,29.7,44.95,25.35,0.5,1.386905625,13.86906
"susquehanna","20_40",0.44,1.77,0.0761577310586392,4,30.8,19.95,49.25,0,0.7788,15.576
"susquehanna","40_100",0.13,1.88333333333333,0.0553774924194538,6,32.9857142857143,18.0571428571429,48.9571428571429,0,0.244833333333333,14.69
"tate","0_10",17.435,1.55,0.246635757280942,1,72.6666666666667,37,14.3,10.3333333333333,24.2317441666667,242.31744
"tate","10_20",1.96,1.345,0.205060966544099,2,57.8,24.25,17.95,12,2.319856,23.19856
"tate","20_40",0.56,1.505,0.0919238815542513,2,51.95,24.5,23.55,9,0.766948,15.33896
"tate","40_100",0.163333333333333,1.526,0.0998999499499374,5,58.04,21.62,20.34,16,0.2093672,12.56203
"tippah","0_10",NA,1.29,0.246635757280942,1,9.8,81.3,8.9,0,NA,NA
"tippah","10_20",NA,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,NA,NA
"tippah","20_40",NA,1.505,0.0919238815542513,2,6.15,70.15,23.7,0,NA,NA
"tippah","40_100",NA,1.76333333333333,0.187171935218219,3,4.7,58.4333333333333,36.8666666666667,0,NA,NA
"toccoa","0_10",2.095,1.32,0.246635757280942,1,38.65,37.15,24.2,1,2.737746,27.37746
"toccoa","10_20",0.855,1.45,0.210069553241103,1,62.25,23.925,13.825,0.25,1.236650625,12.36651
"toccoa","20_40",0.17,1.66,0.215883238671701,1,65.5333333333333,23.9333333333333,10.5333333333333,0,0.2822,5.644
"toccoa","40_100",0.17,1.7,0.0360555127546399,3,69.48,19.92,10.6,1.1,0.285821,17.14926
"toinette","0_10",2.51,1.3509262485482,0.246635757280942,0,80.1,15.4,4.5,0,3.39082488385598,33.90825
"toinette","10_20",1.365,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.99983082362925,19.99831
"toinette","20_40",0.22,1.50104635443921,0.215883238671701,0,84.3,11.8,3.9,0,0.330230197976626,6.6046
"toinette","40_100",0.153333333333333,1.59451747615447,0.19649269329816,0,78.7666666666667,5.53333333333333,15.7,0,0.244492679677019,14.66956
"townley","0_10",NA,1.3509262485482,0.246635757280942,0,21,52.5,26.5,0,NA,NA
"townley","10_20",NA,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,NA,NA
"townley","20_40",NA,1.50104635443921,0.215883238671701,0,9,39.9,51.1,0,NA,NA
"townley","40_100",NA,1.59451747615447,0.19649269329816,0,6.83333333333333,44.4666666666667,48.7,0,NA,NA
"toxaway","0_10",4.06,1.06,0.246635757280942,1,7,58.8,34.2,0,4.3036,43.036
"toxaway","10_20",3.55,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,5.20102521896252,52.01025
"toxaway","20_40",3.04,1.07,0.0282842712474619,2,7.25,59.3,33.45,0,3.2528,65.056
"toxaway","40_100",1.67,1.23666666666667,0.0288675134594813,3,9.83333333333333,62.0333333333333,28.1333333333333,0,2.06523333333334,123.914
"trimont","0_10",4.57,0.95,0.246635757280942,1,50.6,28,21.4,2,4.25467,42.5467
"trimont","10_20",2.25,1.12,0.183847763108502,2,45.2,28.15,26.65,5.5,2.3814,23.814
"trimont","20_40",0.43,1.37,0.0282842712474618,2,45.75,20.8,33.45,4.5,0.5625905,11.25181
"trimont","40_100",0.145,1.42833333333333,0.170577450639487,6,63.4833333333333,15.5333333333333,20.9833333333333,5,0.196752916666666,11.80517
"troup","0_10",1.7375,1.58,0.0989949493661166,2,76.3785714285714,7.36428571428571,3.5,0,2.74525,27.4525
"troup","10_20",0.766666666666667,1.71,0.210069553241103,1,87.6285714285714,8.52857142857143,3.84285714285714,0,1.311,13.11
"troup","20_40",0.2375,1.5,0.215883238671701,1,73.025,8.425,3.965,0.05,0.356071875,7.12144
"troup","40_100",0.075,1.87,0.459238500128201,3,74.2660377358491,7.7622641509434,5.13396226415094,0.188679245283019,0.139985377358491,8.39912
"tuckasegee","0_10",NA,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,NA,NA
"tuckasegee","10_20",NA,1.11,0.210069553241103,1,56.4,28.1,15.5,16,NA,NA
"tuckasegee","20_40",NA,0.97,0.215883238671701,1,58.5,31.1,10.4,16,NA,NA
"tuckasegee","40_100",NA,1.17,0.09,3,57.5333333333333,22.2333333333333,20.2333333333333,28.6666666666667,NA,NA
"tusquitee","0_10",23.44,0.57,0.246635757280942,1,35.45,36.95,37.5,1,13.227192,132.27192
"tusquitee","10_20",NA,1.2,0.210069553241103,1,52.6,28.7,18.7,10,NA,NA
"tusquitee","20_40",NA,1.14,0.215883238671701,1,57.7,24.2,18.1,2,NA,NA
"tusquitee","40_100",NA,1.3,0.15556349186104,2,64.2,20.15,15.65,19,NA,NA
"udorthents","0_10",1.14,1.3509262485482,0.246635757280942,0,32.2,45.2,22.6,0,1.54005592334495,15.40056
"udorthents","10_20",0.685,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.0035781056308,10.03578
"udorthents","20_40",0.23,1.50104635443921,0.215883238671701,0,22.3,44.8,32.9,0,0.345240661521018,6.90481
"udorthents","40_100",0.11,1.59451747615447,0.19649269329816,0,43.6,32.7,23.7,0,0.175396922376992,10.52382
"unaka","0_10",NA,1.3509262485482,0.246635757280942,0,40.3,35.5,24.2,10,NA,NA
"unaka","10_20",NA,1.5096443452381,0.210069553241103,0,40.2,39.3,20.5,10,NA,NA
"unaka","20_40",NA,1.50104635443921,0.215883238671701,0,45.7,36,18.3,8,NA,NA
"unaka","40_100",NA,1.59451747615447,0.19649269329816,0,58.9,28.85,12.25,10,NA,NA
"urban land","0_10",NA,1.3509262485482,0.246635757280942,0,43.63,36.81,19.56,16.9,NA,NA
"urban land","10_20",NA,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,NA,NA
"urban land","20_40",NA,1.50104635443921,0.215883238671701,0,39.07,39.12,21.81,13.7,NA,NA
"urban land","40_100",NA,1.59451747615447,0.19649269329816,0,47.1527031434407,24.7802985973975,23.2730709428291,3.29052854268621,NA,NA
"vance","0_10",1.64,1.3509262485482,0.246635757280942,0,24,51.7,24.3,0,2.21551904761905,22.15519
"vance","10_20",0.6,1.5096443452381,0.210069553241103,0,26,56.5,17.5,0,0.90578660714286,9.05787
"vance","20_40",0.22,1.50104635443921,0.215883238671701,0,27.3,55.8,16.9,0,0.330230197976626,6.6046
"vance","40_100",0.43,1.59451747615447,0.19649269329816,0,35.84,44.48,26.56,0,0.685642514746422,41.13855
"wadley","0_10",2.19,1.3509262485482,0.246635757280942,0,62.5111111111111,10.0888888888889,3.22222222222222,0.555555555555556,2.94209221496322,29.42092
"wadley","10_20",1.3225,1.5096443452381,0.210069553241103,0,46.3,6.5,1.9,0,1.99650464657739,19.96505
"wadley","20_40",0.455,1.50104635443921,0.215883238671701,0,76.625,10.5,3.5625,0.875,0.677000050471229,13.54
"wadley","40_100",0.131666666666667,1.59451747615447,0.19649269329816,0,61.5944444444444,8.85,5.42222222222222,0.5,0.20889507702187,12.5337
"wagram","0_10",1.635,1.3509262485482,0.246635757280942,0,68.1333333333333,9.76666666666667,4.1,1,2.18667677221254,21.86677
"wagram","10_20",1.11,1.57,0.169705627484771,2,61.4333333333333,10.3,3.1,0,1.7427,17.427
"wagram","20_40",0.37,1.63,0.215883238671701,1,67.925,10.225,5.075,1.75,0.59254575,11.85092
"wagram","40_100",0.1375,1.6775,0.105633012516605,4,77.99,9.575,12.2,1.58333333333333,0.227004192708333,13.62025
"wahee","0_10",1.86,1.3509262485482,0.246635757280942,0,61.8,27.4666666666667,10.6,0,2.51272282229965,25.12723
"wahee","10_20",1.365,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.99983082362925,19.99831
"wahee","20_40",0.87,1.50104635443921,0.215883238671701,0,47.675,33.275,19,0.25,1.30264555254121,26.05291
"wahee","40_100",0.155,1.59451747615447,0.19649269329816,0,28.73,20.03,51.17,0.4,0.246161607968727,14.7697
"wehadkee","0_10",1.35,1.3509262485482,0.246635757280942,0,45.95,34.4,19.65,0,1.82375043554007,18.2375
"wehadkee","10_20",2.28,1.5096443452381,0.210069553241103,0,16.3,35.3,48.4,0,3.44198910714287,34.41989
"wehadkee","20_40",1.365,1.50104635443921,0.215883238671701,0,22.75,41.4,35.85,0,2.04892827380952,40.97857
"wehadkee","40_100",1.04,1.59451747615447,0.19649269329816,0,38.8666666666667,32.1333333333333,29,0,1.65829817520065,99.49789
"whiteside","0_10",NA,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,NA,NA
"whiteside","10_20",NA,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,NA,NA
"whiteside","20_40",NA,1.21,0.215883238671701,1,47,26.9,26.1,0,NA,NA
"whiteside","40_100",NA,1.30666666666667,0.0550757054728611,3,54.5,24.0666666666667,21.4333333333333,0.333333333333333,NA,NA
"wickham","0_10",0.702857142857143,1.41,0.246635757280942,1,56.8578947368421,36.7315789473684,20.335,0,0.991028571428571,9.91029
"wickham","10_20",0.595454545454545,1.5096443452381,0.210069553241103,0,65.4666666666667,36.62,23.2333333333333,0.0666666666666667,0.898325304333517,8.98325
"wickham","20_40",0.286666666666667,1.71,0.215883238671701,1,53.3888888888889,26.2555555555556,20.3555555555556,0.111111111111111,0.489655333333333,9.79311
"wickham","40_100",0.0952941176470588,1.69,0.19649269329816,1,52.3052631578947,24.1552631578947,23.5394736842105,0.157894736842105,0.160792773993808,9.64757
"wilkes","0_10",NA,1.3509262485482,0.246635757280942,0,70.8,23.9,5.3,0,NA,NA
"wilkes","10_20",NA,1.5096443452381,0.210069553241103,0,72.4,23.4,4.2,0,NA,NA
"wilkes","20_40",NA,1.50104635443921,0.215883238671701,0,48.7,22.9,28.4,0,NA,NA
"wilkes","40_100",NA,1.59451747615447,0.19649269329816,0,81.2,9.9,8.9,5,NA,NA
"woden","0_10",NA,1.3509262485482,0.246635757280942,0,73.35,23.625,3.025,0,NA,NA
"woden","10_20",NA,1.5096443452381,0.210069553241103,0,67.55,28.2,4.25,0,NA,NA
"woden","20_40",NA,1.50104635443921,0.215883238671701,0,65.1,28.75,6.15,0,NA,NA
"woden","40_100",NA,1.59451747615447,0.19649269329816,0,59.85,25.3125,14.8375,0,NA,NA
"wrightsville","0_10",1.78,1.42666666666667,0.11060440015358,3,18.3555555555556,59.0555555555556,22.5888888888889,1.44444444444444,2.50278548148149,25.02785
"wrightsville","10_20",1.075,1.67,0.210069553241103,1,15.5428571428571,58,26.4571428571429,0.142857142857143,1.79268535714286,17.92685
"wrightsville","20_40",0.37,1.598,0.0807465169527454,5,17.7111111111111,56.0666666666667,26.2222222222222,0.222222222222222,0.589946088888889,11.79892
"wrightsville","40_100",0.255,1.78454545454545,0.0951171526448975,11,11.9222222222222,45.3555555555556,42.7222222222222,0,0.45505909090909,27.30355
